long,lat,FA,age,q_ihfc,q_ps,q_stein,ps_z,stein_z,bathy
-128.45000296899954,45.8000009159998,-1.9918427467346191,2.632539272844227,96.49572871929247,291.5904053192019,314.3277665600378,3067.878561774802,5129.546003419533,-2756.401111343735
-128.45000296899954,45.9166675849998,-2.363677263259888,2.523734350238928,76.36487547386673,297.8097002918618,321.03202384242064,3056.019296341655,4924.770800760205,-2763.90187918365
-128.45000296899954,46.0333342539998,-1.6581714153289795,2.443432792760024,94.37532881661576,302.6637857028135,326.26461654123005,3047.101925707727,4779.182791648293,-2757.89908086413
-128.45000296899954,46.150000922999794,-7.381833076477051,2.3702558191508465,121.91942622150982,307.30034529125254,331.26272139437555,3038.8472305264067,4650.6111165997345,-2808.7995879680343
-128.45000296899954,46.26666759199979,-7.003353118896484,2.287283977858049,142.76338437386153,312.82439626717854,337.21752160025284,3029.3319254377266,4509.558818308641,-2758.700632991914
-128.45000296899954,46.38333426099979,-7.526280403137207,2.154490024941766,129.52673046329483,322.3208614761591,347.4544932046041,3013.7363409915306,4294.266952664353,-2745.2998574880226
-128.45000296899954,46.500000929999786,-6.371940612792969,2.021696072025483,116.29007655272817,332.7382478338946,358.6841966773074,2997.652256925578,4091.848077789792,-2734.300707327774
-128.45000296899954,46.61666759899978,-7.086578369140625,1.8889021191091995,103.05342264216148,344.2357189601174,371.0782067485165,2981.0306742723137,3902.302193684957,-2729.1999187520305
-128.45000296899954,46.73333426799978,-6.8908281326293945,1.7829565126321598,110.47758415282549,354.31560780691575,381.9440956481158,2967.345881331418,3760.310882967163,-2724.796782928524
-128.45000296899954,46.85000093699978,-2.8847527503967285,1.7455064898435833,144.55862234175032,358.0963752968988,386.01967625478306,2962.4116618402254,3712.079410721414,-2642.7998601283734
-128.45000296899954,46.966667605999774,-5.500654220581055,1.5939965186056329,164.1877001992623,374.72871576990445,403.9489576652016,2941.887512302837,3527.4010889843103,-2754.0009379998332
-128.33333629999953,45.10000090199982,-5.922931671142578,3.237127449772413,111.74437388241017,262.95459224837754,283.4590171019422,3129.720662355239,6424.832856015568,-2837.8005811198723
-128.33333629999953,45.21666757099982,-2.8857169151306152,3.1729399200113657,108.26852909705434,265.60101758911867,286.3118028985546,3123.4461806775244,6274.654923640632,-2829.899857600023
-128.33333629999953,45.33333423999981,-4.214304924011231,3.1129949545495355,107.05902453521388,268.1460788542908,289.05532054744384,3117.5288510930627,6137.119219273565,-2818.8016335997468
-128.33333629999953,45.45000090899981,-5.642650604248047,3.0530499890876976,105.8495199733733,270.76573323621693,291.8792478646979,3111.5542687801653,6002.206696091963,-2805.199790960024
-128.33333629999953,45.56666757799981,-4.914121627807617,2.993105023625864,104.64001541153277,273.4636971568412,294.78759106790113,3105.520739028952,5869.917354095849,-2792.6995728000693
-128.33333629999953,45.683334246999806,-1.9475401639938357,2.93316005816403,103.43051084969225,276.2439515402965,297.78464150192895,3099.4264818350066,5740.251193285218,-2777.698641520231
-128.33333629999953,45.8000009159998,-4.417767524719238,2.8732150927021958,102.22100628785174,279.1107665192219,300.87500227179044,3093.26962576557,5613.208213660066,-2795.8979414403207
-128.33333629999953,45.9166675849998,-4.964883804321289,2.776725668453734,86.85941303046948,283.9188135458712,306.0579666486461,3083.2228513918008,5414.22498481519,-2804.497372400412
-128.33333629999953,46.0333342539998,-5.640677452087402,2.667921751777929,66.72990585295841,289.65038829525645,312.2364727207988,3071.682092244279,5197.999362867582,-2806.199351840118
-128.33333629999953,46.150000922999794,-4.016526699066162,2.594744778168752,94.27400325785248,293.7063496587707,316.60870600896754,3063.787402595759,5057.435669299412,-2824.899857600023
